Karup potential evapotranspiration
Time	Pot. Evap.
Unit	100387	2004	3
1978-10-10 00:00:00	0.912
1978-10-11 00:00:00	1.248
1978-10-12 00:00:00	1.944
1978-10-13 00:00:00	1.992
1978-10-14 00:00:00	0.432
1978-10-15 00:00:00	0.432
1978-10-16 00:00:00	0.744
1978-10-17 00:00:00	0.984
1978-10-18 00:00:00	1.104
1978-10-19 00:00:00	1.2
1978-10-20 00:00:00	0.768
1978-10-21 00:00:00	1.104
1978-10-22 00:00:00	0.336
1978-10-23 00:00:00	0.72
1978-10-24 00:00:00	0.36
1978-10-25 00:00:00	1.152
1978-10-26 00:00:00	1.152
1978-10-27 00:00:00	0.36
1978-10-28 00:00:00	0.312
1978-10-29 00:00:00	0.312
1978-10-30 00:00:00	0.504
1978-10-31 00:00:00	0.312
1978-11-01 00:00:00	0.288
1978-11-02 00:00:00	0.264
1978-11-03 00:00:00	0.552
1978-11-04 00:00:00	0.96
1978-11-05 00:00:00	0.264
1978-11-06 00:00:00	0.264
1978-11-07 00:00:00	0.24
1978-11-08 00:00:00	0.216
1978-11-09 00:00:00	0.624
1978-11-10 00:00:00	0.216
1978-11-11 00:00:00	0.48
1978-11-12 00:00:00	0.216
1978-11-13 00:00:00	0.192
1978-11-14 00:00:00	0.192
1978-11-15 00:00:00	0.192
1978-11-16 00:00:00	0.456
1978-11-17 00:00:00	0.552
1978-11-18 00:00:00	0.192
1978-11-19 00:00:00	0.192
1978-11-20 00:00:00	0.624
1978-11-21 00:00:00	0.456
1978-11-22 00:00:00	0.168
1978-11-23 00:00:00	0.48
1978-11-24 00:00:00	0.168
1978-11-25 00:00:00	0.432
1978-11-26 00:00:00	0.216
1978-11-27 00:00:00	0.096
1978-11-28 00:00:00	0.24
1978-11-29 00:00:00	0.096
1978-11-30 00:00:00	0.072
1978-12-01 00:00:00	0.072
1978-12-02 00:00:00	0.072
1978-12-03 00:00:00	0.072
1978-12-04 00:00:00	0.36
1978-12-05 00:00:00	0.072
1978-12-06 00:00:00	0.072
1978-12-07 00:00:00	0.216
1978-12-08 00:00:00	0.24
1978-12-09 00:00:00	0.072
1978-12-10 00:00:00	0.072
1978-12-11 00:00:00	0.072
1978-12-12 00:00:00	0.072
1978-12-13 00:00:00	0.072
1978-12-14 00:00:00	0.072
1978-12-15 00:00:00	0.072
1978-12-16 00:00:00	0.24
1978-12-17 00:00:00	0.072
1978-12-18 00:00:00	0.048
1978-12-19 00:00:00	0.072
1978-12-20 00:00:00	0.072
1978-12-21 00:00:00	0.072
1978-12-22 00:00:00	0.312
1978-12-23 00:00:00	0.048
1978-12-24 00:00:00	0.048
1978-12-25 00:00:00	0.048
1978-12-26 00:00:00	0.072
1978-12-27 00:00:00	0.048
1978-12-28 00:00:00	0.048
1978-12-29 00:00:00	0.048
1978-12-30 00:00:00	0.12
1978-12-31 00:00:00	0.12
1979-01-01 00:00:00	0.072
1979-01-02 00:00:00	0.096
1979-01-03 00:00:00	0.12
1979-01-04 00:00:00	0.024
1979-01-05 00:00:00	0.024
1979-01-06 00:00:00	0.048
1979-01-07 00:00:00	0.072
1979-01-08 00:00:00	0.072
1979-01-09 00:00:00	0.072
1979-01-10 00:00:00	0.072
1979-01-11 00:00:00	0.072
1979-01-12 00:00:00	0.072
1979-01-13 00:00:00	0.072
1979-01-14 00:00:00	0.072
1979-01-15 00:00:00	0.072
1979-01-16 00:00:00	0.048
1979-01-17 00:00:00	0.072
1979-01-18 00:00:00	0.072
1979-01-19 00:00:00	0.072
1979-01-20 00:00:00	0.072
1979-01-21 00:00:00	0.168
1979-01-22 00:00:00	0.072
1979-01-23 00:00:00	0.072
1979-01-24 00:00:00	0.288
1979-01-25 00:00:00	0.288
1979-01-26 00:00:00	0.072
1979-01-27 00:00:00	0.096
1979-01-28 00:00:00	0.096
1979-01-29 00:00:00	0.096
1979-01-30 00:00:00	0.096
1979-01-31 00:00:00	0.624
1979-02-01 00:00:00	0.168
1979-02-02 00:00:00	0.624
1979-02-03 00:00:00	0.336
1979-02-04 00:00:00	0.624
1979-02-05 00:00:00	0.48
1979-02-06 00:00:00	0.312
1979-02-07 00:00:00	0.12
1979-02-08 00:00:00	0.336
1979-02-09 00:00:00	0.792
1979-02-10 00:00:00	0.312
1979-02-11 00:00:00	0.12
1979-02-12 00:00:00	0.192
1979-02-13 00:00:00	0.384
1979-02-14 00:00:00	0.192
1979-02-15 00:00:00	0.384
1979-02-16 00:00:00	0.168
1979-02-17 00:00:00	0.888
1979-02-18 00:00:00	0.192
1979-02-19 00:00:00	0.216
1979-02-20 00:00:00	0.6
1979-02-21 00:00:00	0.192
1979-02-22 00:00:00	0.216
1979-02-23 00:00:00	0.216
1979-02-24 00:00:00	0.72
1979-02-25 00:00:00	0.744
1979-02-26 00:00:00	0.264
1979-02-27 00:00:00	0.288
1979-02-28 00:00:00	1.104
1979-03-01 00:00:00	0.48
1979-03-02 00:00:00	0.336
1979-03-03 00:00:00	0.36
1979-03-04 00:00:00	1.008
1979-03-05 00:00:00	1.056
1979-03-06 00:00:00	1.128
1979-03-07 00:00:00	0.384
1979-03-08 00:00:00	1.488
1979-03-09 00:00:00	0.384
1979-03-10 00:00:00	0.96
1979-03-11 00:00:00	0.84
1979-03-12 00:00:00	0.696
1979-03-13 00:00:00	0.504
1979-03-14 00:00:00	0.744
1979-03-15 00:00:00	0.48
1979-03-16 00:00:00	0.36
1979-03-17 00:00:00	0.336
1979-03-18 00:00:00	0.312
1979-03-19 00:00:00	0.36
1979-03-20 00:00:00	1.248
1979-03-21 00:00:00	0.432
1979-03-22 00:00:00	0.6
1979-03-23 00:00:00	0.504
1979-03-24 00:00:00	1.32
1979-03-25 00:00:00	0.48
1979-03-26 00:00:00	1.008
1979-03-27 00:00:00	0.792
1979-03-28 00:00:00	0.912
1979-03-29 00:00:00	0.552
1979-03-30 00:00:00	0.576
1979-03-31 00:00:00	0.552
1979-04-01 00:00:00	0.696
1979-04-02 00:00:00	0.672
1979-04-03 00:00:00	0.696
1979-04-04 00:00:00	1.32
1979-04-05 00:00:00	0.72
1979-04-06 00:00:00	0.72
1979-04-07 00:00:00	2.088
1979-04-08 00:00:00	1.872
1979-04-09 00:00:00	1.488
1979-04-10 00:00:00	2.4
1979-04-11 00:00:00	3.168
1979-04-12 00:00:00	1.584
1979-04-13 00:00:00	2.256
1979-04-14 00:00:00	2.736
1979-04-15 00:00:00	1.344
1979-04-16 00:00:00	1.104
1979-04-17 00:00:00	1.104
1979-04-18 00:00:00	1.632
1979-04-19 00:00:00	1.416
1979-04-20 00:00:00	0.888
1979-04-21 00:00:00	1.824
1979-04-22 00:00:00	2.352
1979-04-23 00:00:00	0.912
1979-04-24 00:00:00	1.296
1979-04-25 00:00:00	0.96
1979-04-26 00:00:00	1.8
1979-04-27 00:00:00	2.04
1979-04-28 00:00:00	1.32
1979-04-29 00:00:00	0.96
1979-04-30 00:00:00	2.064
1979-05-01 00:00:00	2.808
1979-05-02 00:00:00	1.008
1979-05-03 00:00:00	2.616
1979-05-04 00:00:00	2.424
1979-05-05 00:00:00	2.328
1979-05-06 00:00:00	2.712
1979-05-07 00:00:00	1.824
1979-05-08 00:00:00	1.32
1979-05-09 00:00:00	1.488
1979-05-10 00:00:00	3.96
1979-05-11 00:00:00	2.04
1979-05-12 00:00:00	3.12
1979-05-13 00:00:00	1.512
1979-05-14 00:00:00	4.224
1979-05-15 00:00:00	4.2
1979-05-16 00:00:00	4.464
1979-05-17 00:00:00	1.44
1979-05-18 00:00:00	3.936
1979-05-19 00:00:00	4.104
1979-05-20 00:00:00	3.144
1979-05-21 00:00:00	2.04
1979-05-22 00:00:00	2.592
1979-05-23 00:00:00	3.24
1979-05-24 00:00:00	3.072
1979-05-25 00:00:00	2.16
1979-05-26 00:00:00	3.888
1979-05-27 00:00:00	1.92
1979-05-28 00:00:00	2.976
1979-05-29 00:00:00	2.064
1979-05-30 00:00:00	2.592
1979-05-31 00:00:00	5.832
1979-06-01 00:00:00	4.944
1979-06-02 00:00:00	4.968
1979-06-03 00:00:00	5.472
1979-06-04 00:00:00	5.736
1979-06-05 00:00:00	4.224
1979-06-06 00:00:00	4.008
1979-06-07 00:00:00	1.536
1979-06-08 00:00:00	2.304
1979-06-09 00:00:00	1.44
1979-06-10 00:00:00	1.416
1979-06-11 00:00:00	2.928
1979-06-12 00:00:00	1.392
1979-06-13 00:00:00	1.44
1979-06-14 00:00:00	2.16
1979-06-15 00:00:00	3.792
1979-06-16 00:00:00	4.368
1979-06-17 00:00:00	3.384
1979-06-18 00:00:00	4.848
1979-06-19 00:00:00	4.44
1979-06-20 00:00:00	4.152
1979-06-21 00:00:00	4.416
1979-06-22 00:00:00	2.208
1979-06-23 00:00:00	1.632
1979-06-24 00:00:00	2.016
1979-06-25 00:00:00	2.904
1979-06-26 00:00:00	4.488
1979-06-27 00:00:00	2.16
1979-06-28 00:00:00	3.912
1979-06-29 00:00:00	3.408
1979-06-30 00:00:00	3.648
1979-07-01 00:00:00	2.808
1979-07-02 00:00:00	3.96
1979-07-03 00:00:00	4.104
1979-07-04 00:00:00	5.232
1979-07-05 00:00:00	4.776
1979-07-06 00:00:00	3.984
1979-07-07 00:00:00	2.304
1979-07-08 00:00:00	1.992
1979-07-09 00:00:00	1.656
1979-07-10 00:00:00	2.184
1979-07-11 00:00:00	4.608
1979-07-12 00:00:00	4.488
1979-07-13 00:00:00	5.112
1979-07-14 00:00:00	2.664
1979-07-15 00:00:00	3.336
1979-07-16 00:00:00	3.048
1979-07-17 00:00:00	3.96
1979-07-18 00:00:00	2.208
1979-07-19 00:00:00	2.304
1979-07-20 00:00:00	2.736
1979-07-21 00:00:00	3.264
1979-07-22 00:00:00	1.704
1979-07-23 00:00:00	2.928
1979-07-24 00:00:00	2.52
1979-07-25 00:00:00	1.8
1979-07-26 00:00:00	1.368
1979-07-27 00:00:00	4.776
1979-07-28 00:00:00	2.616
1979-07-29 00:00:00	2.256
1979-07-30 00:00:00	2.184
1979-07-31 00:00:00	1.536
1979-08-01 00:00:00	3.12
1979-08-02 00:00:00	2.04
1979-08-03 00:00:00	3.72
1979-08-04 00:00:00	1.584
1979-08-05 00:00:00	4.056
1979-08-06 00:00:00	3.072
1979-08-07 00:00:00	1.56
1979-08-08 00:00:00	1.608
1979-08-09 00:00:00	2.712
1979-08-10 00:00:00	3.672
1979-08-11 00:00:00	3.792
1979-08-12 00:00:00	3.408
1979-08-13 00:00:00	1.392
1979-08-14 00:00:00	1.92
1979-08-15 00:00:00	3.264
1979-08-16 00:00:00	1.152
1979-08-17 00:00:00	1.272
1979-08-18 00:00:00	4.128
1979-08-19 00:00:00	4.128
1979-08-20 00:00:00	3.432
1979-08-21 00:00:00	1.872
1979-08-22 00:00:00	2.256
1979-08-23 00:00:00	2.16
1979-08-24 00:00:00	2.184
1979-08-25 00:00:00	1.104
1979-08-26 00:00:00	1.608
1979-08-27 00:00:00	1.2
1979-08-28 00:00:00	1.824
1979-08-29 00:00:00	2.208
1979-08-30 00:00:00	3.408
1979-08-31 00:00:00	2.208
1979-09-01 00:00:00	2.088
1979-09-02 00:00:00	1.8
1979-09-03 00:00:00	2.136
1979-09-04 00:00:00	1.68
1979-09-05 00:00:00	1.344
1979-09-06 00:00:00	3.144
1979-09-07 00:00:00	2.688
1979-09-08 00:00:00	1.896
1979-09-09 00:00:00	2.616
1979-09-10 00:00:00	1.536
1979-09-11 00:00:00	0.888
1979-09-12 00:00:00	2.208
1979-09-13 00:00:00	1.848
1979-09-14 00:00:00	1.056
1979-09-15 00:00:00	2.52
1979-09-16 00:00:00	1.584
1979-09-17 00:00:00	0.888
1979-09-18 00:00:00	1.536
1979-09-19 00:00:00	2.616
1979-09-20 00:00:00	1.2
1979-09-21 00:00:00	2.16
1979-09-22 00:00:00	2.088
1979-09-23 00:00:00	1.488
1979-09-24 00:00:00	2.256
1979-09-25 00:00:00	2.184
1979-09-26 00:00:00	1.104
1979-09-27 00:00:00	1.608
1979-09-28 00:00:00	1.896
1979-09-29 00:00:00	2.016
1979-09-30 00:00:00	2.112
1979-10-01 00:00:00	2.112
1979-10-02 00:00:00	1.392
1979-10-03 00:00:00	1.32
1979-10-04 00:00:00	0.864
1979-10-05 00:00:00	1.032
1979-10-06 00:00:00	1.536
1979-10-07 00:00:00	1.32
1979-10-08 00:00:00	0.48
1979-10-09 00:00:00	1.2
1979-10-10 00:00:00	1.008
1979-10-11 00:00:00	0.744
1979-10-12 00:00:00	0.48
1979-10-13 00:00:00	0.48
1979-10-14 00:00:00	0.456
1979-10-15 00:00:00	0.432
1979-10-16 00:00:00	0.552
1979-10-17 00:00:00	0.456
1979-10-18 00:00:00	0.384
1979-10-19 00:00:00	0.48
1979-10-20 00:00:00	1.44
1979-10-21 00:00:00	1.248
1979-10-22 00:00:00	1.296
1979-10-23 00:00:00	1.104
1979-10-24 00:00:00	1.2
1979-10-25 00:00:00	1.32
1979-10-26 00:00:00	1.32
1979-10-27 00:00:00	0.696
1979-10-28 00:00:00	0.432
1979-10-29 00:00:00	0.264
1979-10-30 00:00:00	0.264
1979-10-31 00:00:00	0.24
1979-11-01 00:00:00	0.24
1979-11-02 00:00:00	0.504
1979-11-03 00:00:00	0.216
1979-11-04 00:00:00	0.312
1979-11-05 00:00:00	0.768
1979-11-06 00:00:00	0.216
1979-11-07 00:00:00	0.792
1979-11-08 00:00:00	0.576
1979-11-09 00:00:00	0.552
1979-11-10 00:00:00	0.744
1979-11-11 00:00:00	0.36
1979-11-12 00:00:00	0.192
1979-11-13 00:00:00	0.528
1979-11-14 00:00:00	0.384
1979-11-15 00:00:00	0.168
1979-11-16 00:00:00	0.168
1979-11-17 00:00:00	0.24
1979-11-18 00:00:00	0.24
1979-11-19 00:00:00	0.168
1979-11-20 00:00:00	0.216
1979-11-21 00:00:00	0.36
1979-11-22 00:00:00	0.12
1979-11-23 00:00:00	0.168
1979-11-24 00:00:00	0.528
1979-11-25 00:00:00	0.12
1979-11-26 00:00:00	0.12
1979-11-27 00:00:00	0.528
1979-11-28 00:00:00	0.12
1979-11-29 00:00:00	0.12
1979-11-30 00:00:00	0.12
1979-12-01 00:00:00	0.096
1979-12-02 00:00:00	0.096
1979-12-03 00:00:00	0.288
1979-12-04 00:00:00	0.36
1979-12-05 00:00:00	0.096
1979-12-06 00:00:00	0.48
1979-12-07 00:00:00	0.36
1979-12-08 00:00:00	0.072
1979-12-09 00:00:00	0.072
1979-12-10 00:00:00	0.096
1979-12-11 00:00:00	0.192
1979-12-12 00:00:00	0.312
1979-12-13 00:00:00	0.048
1979-12-14 00:00:00	0.072
1979-12-15 00:00:00	0.048
1979-12-16 00:00:00	0.072
1979-12-17 00:00:00	0.072
1979-12-18 00:00:00	0.072
1979-12-19 00:00:00	0.288
1979-12-20 00:00:00	0.048
1979-12-21 00:00:00	0.216
1979-12-22 00:00:00	0.048
1979-12-23 00:00:00	0.072
1979-12-24 00:00:00	0.072
1979-12-25 00:00:00	0.072
1979-12-26 00:00:00	0.36
1979-12-27 00:00:00	0.072
1979-12-28 00:00:00	0.072
1979-12-29 00:00:00	0.264
1979-12-30 00:00:00	0.072
1979-12-31 00:00:00	0.072
1980-01-01 00:00:00	0.024
1980-01-02 00:00:00	0.048
1980-01-03 00:00:00	0.048
1980-01-04 00:00:00	0.048
1980-01-05 00:00:00	0.072
1980-01-06 00:00:00	0.072
1980-01-07 00:00:00	0.072
1980-01-08 00:00:00	0.072
1980-01-09 00:00:00	0.072
1980-01-10 00:00:00	0.072
1980-01-11 00:00:00	0.216
1980-01-12 00:00:00	0.048
1980-01-13 00:00:00	0.072
1980-01-14 00:00:00	0.072
1980-01-15 00:00:00	0.672
1980-01-16 00:00:00	0.336
1980-01-17 00:00:00	0.312
1980-01-18 00:00:00	0.096
1980-01-19 00:00:00	0.072
1980-01-20 00:00:00	0.072
1980-01-21 00:00:00	0.072
1980-01-22 00:00:00	0.096
1980-01-23 00:00:00	0.096
1980-01-24 00:00:00	0.096
1980-01-25 00:00:00	0.336
1980-01-26 00:00:00	0.24
1980-01-27 00:00:00	0.696
1980-01-28 00:00:00	0.096
1980-01-29 00:00:00	0.096
1980-01-30 00:00:00	0.12
1980-01-31 00:00:00	0.096
1980-02-01 00:00:00	0.36
1980-02-02 00:00:00	0.192
1980-02-03 00:00:00	0.36
1980-02-04 00:00:00	0.096
1980-02-05 00:00:00	0.168
1980-02-06 00:00:00	0.168
1980-02-07 00:00:00	0.168
1980-02-08 00:00:00	0.168
1980-02-09 00:00:00	0.168
1980-02-10 00:00:00	0.192
1980-02-11 00:00:00	0.216
1980-02-12 00:00:00	0.192
1980-02-13 00:00:00	0.216
1980-02-14 00:00:00	0.216
1980-02-15 00:00:00	0.216
1980-02-16 00:00:00	0.24
1980-02-17 00:00:00	0.216
1980-02-18 00:00:00	0.216
1980-02-19 00:00:00	0.552
1980-02-20 00:00:00	0.816
1980-02-21 00:00:00	0.696
1980-02-22 00:00:00	1.008
1980-02-23 00:00:00	0.312
1980-02-24 00:00:00	0.24
1980-02-25 00:00:00	0.24
1980-02-26 00:00:00	0.24
1980-02-27 00:00:00	0.72
1980-02-28 00:00:00	0.288
1980-02-29 00:00:00	1.008
1980-03-01 00:00:00	1.392
1980-03-02 00:00:00	0.96
1980-03-03 00:00:00	1.008
1980-03-04 00:00:00	1.248
1980-03-05 00:00:00	0.432
1980-03-06 00:00:00	1.08
1980-03-07 00:00:00	0.36
1980-03-08 00:00:00	0.36
1980-03-09 00:00:00	0.36
1980-03-10 00:00:00	0.36
1980-03-11 00:00:00	0.432
1980-03-12 00:00:00	0.552
1980-03-13 00:00:00	0.432
1980-03-14 00:00:00	0.384
1980-03-15 00:00:00	0.384
1980-03-16 00:00:00	1.08
1980-03-17 00:00:00	0.48
1980-03-18 00:00:00	0.624
1980-03-19 00:00:00	0.864
1980-03-20 00:00:00	0.864
1980-03-21 00:00:00	1.512
1980-03-22 00:00:00	1.56
1980-03-23 00:00:00	1.056
1980-03-24 00:00:00	1.512
1980-03-25 00:00:00	0.456
1980-03-26 00:00:00	0.504
1980-03-27 00:00:00	0.504
1980-03-28 00:00:00	0.552
1980-03-29 00:00:00	1.536
1980-03-30 00:00:00	0.552
1980-03-31 00:00:00	1.488
1980-04-01 00:00:00	1.872
1980-04-02 00:00:00	0.672
1980-04-03 00:00:00	1.92
1980-04-04 00:00:00	2.472
1980-04-05 00:00:00	2.448
1980-04-06 00:00:00	2.16
1980-04-07 00:00:00	1.2
1980-04-08 00:00:00	2.376
1980-04-09 00:00:00	2.472
1980-04-10 00:00:00	2.088
1980-04-11 00:00:00	2.592
1980-04-12 00:00:00	1.416
1980-04-13 00:00:00	3.072
1980-04-14 00:00:00	3.312
1980-04-15 00:00:00	3.576
1980-04-16 00:00:00	3.336
1980-04-17 00:00:00	2.4
1980-04-18 00:00:00	0.864
1980-04-19 00:00:00	1.512
1980-04-20 00:00:00	2.904
1980-04-21 00:00:00	3.096
1980-04-22 00:00:00	2.976
1980-04-23 00:00:00	2.928
1980-04-24 00:00:00	2.736
1980-04-25 00:00:00	1.224
1980-04-26 00:00:00	2.712
1980-04-27 00:00:00	1.032
1980-04-28 00:00:00	1.008
1980-04-29 00:00:00	1.296
1980-04-30 00:00:00	1.08
1980-05-01 00:00:00	3.168
1980-05-02 00:00:00	3.96
1980-05-03 00:00:00	2.976
1980-05-04 00:00:00	3.576
1980-05-05 00:00:00	3.936
1980-05-06 00:00:00	3.624
1980-05-07 00:00:00	2.328
1980-05-08 00:00:00	1.776
1980-05-09 00:00:00	3.912
1980-05-10 00:00:00	3.72
1980-05-11 00:00:00	3.048
1980-05-12 00:00:00	4.512
1980-05-13 00:00:00	4.536
1980-05-14 00:00:00	4.272
1980-05-15 00:00:00	4.488
1980-05-16 00:00:00	4.8
1980-05-17 00:00:00	5.184
1980-05-18 00:00:00	5.184
1980-05-19 00:00:00	5.136
1980-05-20 00:00:00	4.656
1980-05-21 00:00:00	2.352
1980-05-22 00:00:00	1.56
1980-05-23 00:00:00	3.936
1980-05-24 00:00:00	3.096
1980-05-25 00:00:00	1.392
1980-05-26 00:00:00	1.536
1980-05-27 00:00:00	3.072
1980-05-28 00:00:00	1.944
1980-05-29 00:00:00	1.752
1980-05-30 00:00:00	1.776
1980-05-31 00:00:00	4.008
1980-06-01 00:00:00	4.32
1980-06-02 00:00:00	3.84
1980-06-03 00:00:00	4.776
1980-06-04 00:00:00	4.248
1980-06-05 00:00:00	5.184
1980-06-06 00:00:00	5.04
1980-06-07 00:00:00	4.8
1980-06-08 00:00:00	3.528
1980-06-09 00:00:00	2.304
1980-06-10 00:00:00	3.504
1980-06-11 00:00:00	4.68
1980-06-12 00:00:00	1.704
1980-06-13 00:00:00	1.944
1980-06-14 00:00:00	4.104
1980-06-15 00:00:00	1.632
1980-06-16 00:00:00	3.672
1980-06-17 00:00:00	1.824
1980-06-18 00:00:00	1.656
1980-06-19 00:00:00	3.12
1980-06-20 00:00:00	2.904
1980-06-21 00:00:00	2.376
1980-06-22 00:00:00	3.072
1980-06-23 00:00:00	2.16
1980-06-24 00:00:00	2.376
1980-06-25 00:00:00	2.448
1980-06-26 00:00:00	3.48
1980-06-27 00:00:00	2.544
1980-06-28 00:00:00	1.536
1980-06-29 00:00:00	1.608
1980-06-30 00:00:00	2.088
1980-07-01 00:00:00	4.8
1980-07-02 00:00:00	3.984
1980-07-03 00:00:00	5.28
1980-07-04 00:00:00	4.56
1980-07-05 00:00:00	1.536
1980-07-06 00:00:00	2.112
1980-07-07 00:00:00	4.608
1980-07-08 00:00:00	3.24
1980-07-09 00:00:00	2.112
1980-07-10 00:00:00	3.936
1980-07-11 00:00:00	1.92
1980-07-12 00:00:00	1.944
1980-07-13 00:00:00	1.632
1980-07-14 00:00:00	1.776
1980-07-15 00:00:00	1.68
1980-07-16 00:00:00	2.472
1980-07-17 00:00:00	2.016
1980-07-18 00:00:00	1.56
1980-07-19 00:00:00	2.208
1980-07-20 00:00:00	3.144
1980-07-21 00:00:00	1.584
1980-07-22 00:00:00	4.968
1980-07-23 00:00:00	4.752
1980-07-24 00:00:00	4.2
1980-07-25 00:00:00	4.368
1980-07-26 00:00:00	5.352
1980-07-27 00:00:00	1.656
1980-07-28 00:00:00	3.624
1980-07-29 00:00:00	4.44
1980-07-30 00:00:00	4.608
1980-07-31 00:00:00	2.04
1980-08-01 00:00:00	4.128
1980-08-02 00:00:00	2.136
1980-08-03 00:00:00	2.712
1980-08-04 00:00:00	2.352
1980-08-05 00:00:00	1.848
1980-08-06 00:00:00	1.488
1980-08-07 00:00:00	2.856
1980-08-08 00:00:00	1.872
1980-08-09 00:00:00	3.408
1980-08-10 00:00:00	3.216
1980-08-11 00:00:00	3.096
1980-08-12 00:00:00	1.32
1980-08-13 00:00:00	2.304
1980-08-14 00:00:00	3
1980-08-15 00:00:00	2.064
1980-08-16 00:00:00	2.76
1980-08-17 00:00:00	1.584
1980-08-18 00:00:00	1.632
1980-08-19 00:00:00	2.208
1980-08-20 00:00:00	1.656
1980-08-21 00:00:00	2.256
1980-08-22 00:00:00	2.328
1980-08-23 00:00:00	2.136
1980-08-24 00:00:00	1.2
1980-08-25 00:00:00	2.76
1980-08-26 00:00:00	2.64
1980-08-27 00:00:00	2.4
1980-08-28 00:00:00	1.488
1980-08-29 00:00:00	1.896
1980-08-30 00:00:00	1.104
1980-08-31 00:00:00	1.248
1980-09-01 00:00:00	3.6
1980-09-02 00:00:00	2.424
1980-09-03 00:00:00	2.448
1980-09-04 00:00:00	2.76
1980-09-05 00:00:00	1.872
1980-09-06 00:00:00	1.152
1980-09-07 00:00:00	2.352
1980-09-08 00:00:00	2.88
1980-09-09 00:00:00	1.704
1980-09-10 00:00:00	1.272
1980-09-11 00:00:00	1.44
1980-09-12 00:00:00	1.2
1980-09-13 00:00:00	1.224
1980-09-14 00:00:00	2.4
1980-09-15 00:00:00	2.52
1980-09-16 00:00:00	0.768
1980-09-17 00:00:00	0.816
1980-09-18 00:00:00	2.76
1980-09-19 00:00:00	2.448
1980-09-20 00:00:00	2.568
1980-09-21 00:00:00	2.04
1980-09-22 00:00:00	0.84
1980-09-23 00:00:00	0.768
1980-09-24 00:00:00	1.128
1980-09-25 00:00:00	2.016
1980-09-26 00:00:00	1.536
1980-09-27 00:00:00	2.28
1980-09-28 00:00:00	1.824
1980-09-29 00:00:00	0.72
1980-09-30 00:00:00	2.016
1980-10-01 00:00:00	1.224
1980-10-02 00:00:00	0.792
1980-10-03 00:00:00	2.04
1980-10-04 00:00:00	0.6
1980-10-05 00:00:00	0.768
1980-10-06 00:00:00	0.792
1980-10-07 00:00:00	1.296
1980-10-08 00:00:00	0.792
1980-10-09 00:00:00	1.32
1980-10-10 00:00:00	1.128
1980-10-11 00:00:00	1.104
1980-10-12 00:00:00	0.456
1980-10-13 00:00:00	1.584
1980-10-14 00:00:00	1.656
1980-10-15 00:00:00	0.288
1980-10-16 00:00:00	0.36
1980-10-17 00:00:00	0.384
1980-10-18 00:00:00	0.384
1980-10-19 00:00:00	0.984
1980-10-20 00:00:00	1.2
1980-10-21 00:00:00	0.288
1980-10-22 00:00:00	0.312
1980-10-23 00:00:00	0.336
1980-10-24 00:00:00	0.48
1980-10-25 00:00:00	0.552
1980-10-26 00:00:00	0.24
1980-10-27 00:00:00	0.312
1980-10-28 00:00:00	0.336
1980-10-29 00:00:00	0.36
1980-10-30 00:00:00	0.384
1980-10-31 00:00:00	0.912
1980-11-01 00:00:00	0.48
1980-11-02 00:00:00	0.768
1980-11-03 00:00:00	0.72
1980-11-04 00:00:00	0.264
1980-11-05 00:00:00	0.264
1980-11-06 00:00:00	0.672
1980-11-07 00:00:00	0.192
1980-11-08 00:00:00	0.216
1980-11-09 00:00:00	0.816
1980-11-10 00:00:00	0.36
1980-11-11 00:00:00	0.24
1980-11-12 00:00:00	0.168
1980-11-13 00:00:00	0.192
1980-11-14 00:00:00	0.168
1980-11-15 00:00:00	0.192
1980-11-16 00:00:00	0.312
1980-11-17 00:00:00	0.192
1980-11-18 00:00:00	0.192
1980-11-19 00:00:00	0.696
1980-11-20 00:00:00	0.168
1980-11-21 00:00:00	0.168
1980-11-22 00:00:00	0.168
1980-11-23 00:00:00	0.552
1980-11-24 00:00:00	0.12
1980-11-25 00:00:00	0.12
1980-11-26 00:00:00	0.192
1980-11-27 00:00:00	0.24
1980-11-28 00:00:00	0.096
1980-11-29 00:00:00	0.312
1980-11-30 00:00:00	0.384
1980-12-01 00:00:00	0.192
1980-12-02 00:00:00	0.36
1980-12-03 00:00:00	0.36
1980-12-04 00:00:00	0.36
1980-12-05 00:00:00	0.048
1980-12-06 00:00:00	0.288
1980-12-07 00:00:00	0.048
1980-12-08 00:00:00	0.048
1980-12-09 00:00:00	0.072
1980-12-10 00:00:00	0.096
1980-12-11 00:00:00	0.096
1980-12-12 00:00:00	0.072
1980-12-13 00:00:00	0.096
1980-12-14 00:00:00	0.168
1980-12-15 00:00:00	0.072
1980-12-16 00:00:00	0.384
1980-12-17 00:00:00	0.072
1980-12-18 00:00:00	0.072
1980-12-19 00:00:00	0.072
1980-12-20 00:00:00	0.072
1980-12-21 00:00:00	0.072
1980-12-22 00:00:00	0.288
1980-12-23 00:00:00	0.072
1980-12-24 00:00:00	0.072
1980-12-25 00:00:00	0.072
1980-12-26 00:00:00	0.288
1980-12-27 00:00:00	0.192
1980-12-28 00:00:00	0.072
1980-12-29 00:00:00	0.072
1980-12-30 00:00:00	0.072
1980-12-31 00:00:00	0.072
1981-01-01 00:00:00	0.024
1981-01-02 00:00:00	0.072
1981-01-03 00:00:00	0.072
1981-01-04 00:00:00	0.12
1981-01-05 00:00:00	0.048
1981-01-06 00:00:00	0.048
1981-01-07 00:00:00	0.048
