Data stored on SZ timesteps
Time	Obs 5	Obs 35	Obs 37	Obs 65
1974-07-27 10:09:11	64.4467	42.6682	34.6851	25.9967
1974-07-27 17:44:00	64.4463	42.6676	34.6852	25.9952
1974-07-28 00:00:00	64.4379	42.6671	34.6853	25.994
1974-07-28 12:00:00	64.4366	42.6655	34.6799	25.9916
1974-07-29 00:00:00	64.4357	42.6544	34.6767	25.9893
1974-07-29 08:45:48	64.435	42.6538	34.6765	25.9876
1974-07-29 16:56:55	64.4342	42.653	34.6764	25.986
1974-07-30 00:00:00	64.4335	42.6524	34.6727	25.9847
1974-07-30 11:44:37	64.4321	42.6509	34.6738	25.9825
1974-07-30 18:37:54	64.4319	42.6506	34.6748	25.9812
1974-07-31 00:00:00	64.4237	42.6499	34.6753	25.9802
1974-07-31 12:00:00	64.4226	42.6482	34.6763	25.978
1974-08-01 00:00:00	64.4217	42.6471	34.677	25.9757
1974-08-01 12:00:00	64.4206	42.6392	34.6727	25.9733
1974-08-02 00:00:00	64.4196	42.6381	34.6731	25.9709
1974-08-02 12:00:00	64.4184	42.6308	34.6698	25.9684
1974-08-03 00:00:00	64.4174	42.6299	34.6697	25.9658
1974-08-03 14:46:46	64.4156	42.6281	34.6644	25.9625
1974-08-03 20:45:43	64.4078	42.6278	34.6645	25.9611
1974-08-04 00:00:00	64.408	42.6216	34.6644	25.9604
1974-08-04 07:16:18	64.4072	42.6211	34.6591	25.9587
1974-08-04 12:00:00	64.4069	42.6207	34.6592	25.9577
1974-08-04 20:50:20	64.4059	42.6196	34.6585	25.9557
1974-08-05 00:00:00	64.4059	42.6194	34.6585	25.955
1974-08-05 10:44:37	64.4046	42.6179	34.6532	25.9524
1974-08-05 18:04:01	64.4043	42.6174	34.6498	25.9506
1974-08-06 00:00:00	64.4036	42.6166	34.6491	25.9492
1974-08-06 12:00:00	64.4022	42.6149	34.644	25.9461
1974-08-07 00:00:00	64.4013	42.6136	34.6401	25.9431
1974-08-07 12:00:00	64.3523	42.6121	34.6362	25.94
1974-08-08 00:00:00	64.3929	42.6107	34.6315	25.9369
1974-08-08 12:00:00	64.392	42.609	34.6275	25.9338
1974-08-09 00:00:00	64.391	42.6077	34.6257	25.9309
1974-08-09 12:15:29	64.3897	42.6059	34.6194	25.9278
1974-08-09 12:48:48	64.3862	42.606	34.6193	25.9277
1974-08-09 13:25:32	64.3864	42.6059	34.6193	25.9275
1974-08-09 14:06:01	64.3865	42.6059	34.6192	25.9274
1974-08-09 14:50:40	64.3865	42.6059	34.6191	25.9272
1974-08-09 15:39:54	64.3865	42.6058	34.6191	25.927
1974-08-09 16:34:10	64.3865	42.6057	34.619	25.9268
1974-08-09 17:34:00	64.3864	42.6056	34.6189	25.9266
1974-08-09 18:39:58	64.3864	42.6054	34.6187	25.9263
1974-08-09 19:52:42	64.3863	42.6053	34.6186	25.926
1974-08-09 21:12:52	64.3861	42.6051	34.6184	25.9257
1974-08-09 22:41:16	64.386	42.6049	34.6182	25.9253
1974-08-10 00:00:00	64.3859	42.5956	34.6181	25.925
1974-08-10 01:47:27	64.3857	42.5961	34.6179	25.9246
1974-08-10 03:45:55	64.3856	42.5963	34.6176	25.9241
1974-08-10 05:56:31	64.3854	42.5961	34.6173	25.9236
1974-08-10 08:20:31	64.3852	42.5959	34.617	25.923
1974-08-10 10:59:16	64.3446	42.5956	34.6123	25.9223
1974-08-10 13:29:39	64.3253	42.5953	34.6123	25.9218
1974-08-10 16:42:37	64.3623	42.5949	34.612	25.921
1974-08-10 20:15:22	64.3595	42.5945	34.6118	25.9202
1974-08-11 00:00:00	64.3312	42.5941	34.6117	25.9194
1974-08-11 04:18:36	64.3587	42.5935	34.6116	25.9184
1974-08-11 09:03:42	64.3577	42.5929	34.6117	25.9173
1974-08-11 12:00:00	64.3576	42.5926	34.6119	25.9166
1974-08-11 17:46:32	64.3575	42.5918	34.6123	25.9153
1974-08-12 00:00:00	64.3577	42.5911	34.6128	25.9139
1974-08-12 03:24:26	64.3578	42.5907	34.613	25.9131
1974-08-12 07:09:50	64.3578	42.5902	34.6133	25.9123
1974-08-12 11:18:20	64.3579	42.5897	34.6136	25.9114
1974-08-12 14:20:19	64.3505	42.5894	34.6139	25.9107
1974-08-12 19:22:22	64.3523	42.5886	34.6145	25.9095
1974-08-13 00:00:00	64.3528	42.5881	34.6153	25.9085
1974-08-13 06:07:09	64.3529	42.5872	34.6168	25.9071
1974-08-13 12:00:00	64.3531	42.5865	34.6185	25.9058
1974-08-13 19:26:16	64.353	42.5855	34.6213	25.9042
1974-08-14 00:00:00	64.3531	42.585	34.623	25.9032
1974-08-14 09:02:26	64.3526	42.5836	34.6298	25.9012
1974-08-14 17:06:19	64.353	42.5827	34.6326	25.8994
1974-08-15 00:00:00	64.3529	42.5818	34.6343	25.8979
1974-08-15 12:00:00	64.3523	42.5801	34.6363	25.8952
1974-08-16 00:00:00	64.3525	42.5786	34.6377	25.8926
1974-08-16 12:00:00	64.3522	42.577	34.6385	25.8899
1974-08-17 00:00:00	64.3521	42.569	34.6386	25.8872
1974-08-17 12:00:00	64.3398	42.5674	34.6391	25.8844
1974-08-18 00:00:00	64.3433	42.5659	34.6385	25.8817
1974-08-18 12:00:00	64.343	42.5642	34.6327	25.8788
1974-08-19 00:00:00	64.343	42.5627	34.6317	25.876
1974-08-20 00:00:00	64.3413	42.559	34.6212	25.8699
1974-08-21 00:00:00	64.3413	42.556	34.6115	25.8639
1974-08-22 00:00:00	64.3406	42.5466	34.5983	25.8578
1974-08-23 00:00:00	64.3397	42.5434	34.5907	25.8516
1974-08-24 00:00:00	64.3316	42.5401	34.5848	25.8455
1974-08-25 00:00:00	64.3308	42.5368	34.5785	25.8334
1974-08-26 00:00:00	64.3299	42.5272	34.5722	25.8277
1974-08-27 00:00:00	64.3219	42.5238	34.5659	25.8219
1974-08-27 12:33:23	64.3215	42.5149	34.5627	25.819
1974-08-27 13:45:13	64.3141	42.5154	34.5625	25.8188
1974-08-27 15:04:25	64.3148	42.5155	34.5625	25.8185
1974-08-27 16:31:45	64.3153	42.5154	34.5624	25.8181
1974-08-27 18:08:01	64.3155	42.5153	34.5622	25.8178
1974-08-27 19:54:10	64.3157	42.5151	34.5621	25.8174
1974-08-27 21:51:11	64.3157	42.5148	34.5619	25.8169
1974-08-28 00:00:00	64.3157	42.5145	34.5617	25.8165
1974-08-28 02:22:14	64.3157	42.5142	34.5615	25.8159
1974-08-28 04:59:04	64.3157	42.5139	34.5612	25.8153
1974-08-28 07:51:57	64.3156	42.5135	34.561	25.8147
1974-08-28 11:02:35	64.3155	42.513	34.5606	25.814
1974-08-28 13:47:38	64.3155	42.5127	34.5559	25.8133
1974-08-28 17:39:20	64.3153	42.5121	34.5558	25.8125
1974-08-28 21:54:47	64.3151	42.5115	34.5554	25.8115
1974-08-29 00:00:00	64.3151	42.5113	34.5553	25.811
1974-08-29 05:10:30	64.3148	42.5105	34.5547	25.8098
1974-08-29 10:52:49	64.3146	42.5098	34.5541	25.8084
1974-08-29 15:13:18	64.3009	42.5092	34.549	25.8074
1974-08-29 22:09:24	64.3019	42.4021	34.5483	25.8057
1974-08-30 00:00:00	64.3021	42.5038	34.5482	25.8053
1974-08-30 08:25:46	64.3018	42.499	34.5472	25.8032
1974-08-30 16:45:36	64.3019	42.498	34.542	25.8013
1974-08-31 00:00:00	64.3018	42.497	34.5412	25.7996
1974-08-31 11:17:46	64.3012	42.4953	34.5351	25.7898
1974-08-31 18:22:44	64.3015	42.4946	34.5337	25.7883
1974-09-01 00:00:00	64.301	42.4937	34.5334	25.787
1974-09-01 12:00:00	64.2999	42.4918	34.5286	25.7841
1974-09-02 00:00:00	64.2996	42.4903	34.524	25.7814
1974-09-02 12:00:00	64.2988	42.4885	34.5197	25.7786
1974-09-03 00:00:00	64.2982	42.4869	34.5184	25.7759
1974-09-03 03:58:29	64.2839	42.4865	34.5179	25.7751
1974-09-03 08:21:24	64.2858	42.4338	34.5177	25.7742
1974-09-03 12:00:00	64.2861	42.4639	34.5175	25.7734
1974-09-03 17:19:35	64.2861	42.4664	34.5136	25.7723
1974-09-03 23:11:56	64.286	42.4516	34.5133	25.7711
1974-09-04 00:00:00	64.286	42.4518	34.5132	25.7709
1974-09-04 04:44:27	64.2858	42.4519	34.5132	25.7699
1974-09-04 07:27:01	64.2859	42.4518	34.5129	25.7695
1974-09-04 10:26:16	64.2858	42.4516	34.5128	25.7689
1974-09-04 13:41:13	64.2857	42.4513	34.5127	25.7682
1974-09-04 17:19:05	64.2855	42.451	34.5126	25.7675
1974-09-04 21:19:17	64.2854	42.4506	34.5125	25.7667
1974-09-05 00:00:00	64.2853	42.4504	34.5124	25.7662
1974-09-05 01:51:44	64.2852	42.4502	34.5124	25.7658
1974-09-05 03:54:55	64.2851	42.45	34.5123	25.7654
1974-09-05 06:10:43	64.285	42.4498	34.5123	25.7649
1974-09-05 08:40:27	64.2849	42.4495	34.5122	25.7644
1974-09-05 11:25:31	64.2848	42.4492	34.5122	25.7639
1974-09-05 13:33:13	64.2847	42.449	34.5122	25.7635
1974-09-05 16:53:52	64.2846	42.4487	34.5123	25.7629
1974-09-05 20:35:05	64.2844	42.4483	34.5125	25.7622
1974-09-06 00:00:00	64.2842	42.448	34.5128	25.7616
1974-09-06 04:28:53	64.284	42.4475	34.5137	25.7608
1974-09-06 09:25:21	64.2838	42.447	34.5152	25.7599
1974-09-06 14:47:24	64.2835	42.4464	34.5176	25.759
1974-09-06 20:47:45	64.2832	42.4458	34.5241	25.7506
1974-09-07 00:00:00	64.283	42.4456	34.5263	25.7502
1974-09-07 07:18:00	64.2824	42.4446	34.5395	25.7491
1974-09-07 12:00:00	64.271	42.4443	34.5472	25.7485
1974-09-07 20:52:23	64.273	42.4432	34.5626	25.7472
1974-09-08 00:00:00	64.2732	42.4432	34.5656	25.7468
1974-09-08 10:47:07	64.2724	42.4417	34.5837	25.7454
1974-09-08 18:05:25	64.2726	42.4416	34.5936	25.7445
1974-09-09 00:00:00	64.2722	42.4409	34.5979	25.7438
1974-09-09 12:00:00	64.2655	42.4393	34.6144	25.7424
1974-09-10 00:00:00	64.2659	42.4385	34.6293	25.7411
1974-09-10 12:00:00	64.2653	42.4372	34.6447	25.7397
1974-09-11 00:00:00	64.2648	42.4362	34.6566	25.7383
1974-09-11 12:00:00	64.2641	42.4117	34.6704	25.7369
1974-09-12 00:00:00	64.2636	42.4275	34.6763	25.7353
1974-09-13 00:00:00	64.2616	42.4245	34.6871	25.7319
1974-09-14 00:00:00	64.2607	42.4228	34.6917	25.7282
1974-09-15 00:00:00	64.2591	42.4205	34.6959	25.7244
1974-09-16 00:00:00	64.2574	42.4183	34.7008	25.7205
1974-09-17 00:00:00	64.2557	42.4087	34.6974	25.7164
1974-09-18 00:00:00	64.249	42.4071	34.6999	25.7119
1974-09-19 00:00:00	64.2473	42.405	34.6932	25.7074
1974-09-20 00:00:00	64.2456	42.4027	34.6895	25.7028
1974-09-21 00:00:00	64.2383	42.394	34.6924	25.6984
1974-09-22 00:00:00	64.2367	42.3916	34.692	25.6939
1974-09-22 12:00:00	64.2362	42.3909	34.6947	25.6919
1974-09-23 00:00:00	64.2284	42.3811	34.6972	25.6901
1974-09-23 12:00:00	64.2276	42.3802	34.7006	25.6889
1974-09-24 00:00:00	64.2268	42.3792	34.7052	25.6882
1974-09-24 12:00:00	64.2259	42.3781	34.71	25.6875
1974-09-25 00:00:00	64.225	42.377	34.7232	25.6867
1974-09-25 12:00:00	64.224	42.3758	34.7356	25.6857
1974-09-26 00:00:00	64.2231	42.3747	34.748	25.6846
1974-09-26 12:00:00	64.2135	42.3647	34.7593	25.6834
1974-09-27 00:00:00	64.2142	42.3662	34.7645	25.6821
1974-09-28 00:00:00	64.212	42.3635	34.7714	25.6794
1974-09-29 00:00:00	64.2106	42.3618	34.7862	25.6777
1974-09-30 00:00:00	64.2089	42.3596	34.8019	25.6753
1974-10-01 00:00:00	64.2071	42.3497	34.8145	25.6724
1974-10-02 00:00:00	64.1988	42.3475	34.8211	25.6692
1974-10-03 00:00:00	64.197	42.3452	34.8256	25.6661
1974-10-03 12:00:00	64.129	42.3363	34.8257	25.6647
1974-10-04 00:00:00	64.1516	42.3352	34.8284	25.6635
1974-10-04 12:00:00	64.152	42.3343	34.8325	25.6624
1974-10-05 00:00:00	64.1527	42.3334	34.8391	25.6613
1974-10-05 12:00:00	64.1528	42.3224	34.8509	25.6602
1974-10-06 00:00:00	64.1534	42.3233	34.8624	25.6589
1974-10-07 00:00:00	64.1526	42.3209	34.8817	25.6568
1974-10-08 00:00:00	64.154	42.3193	34.9018	25.6541
1974-10-09 00:00:00	64.1546	42.312	34.9124	25.6575
1974-10-10 00:00:00	64.1549	42.3099	34.9203	25.6543
1974-10-11 00:00:00	64.1489	42.3078	34.9274	25.6512
1974-10-12 00:00:00	64.15	42.3057	34.9348	25.6485
1974-10-13 00:00:00	64.1501	42.2988	34.9424	25.646
1974-10-14 00:00:00	64.15	42.2969	34.9494	25.6488
1974-10-15 00:00:00	64.1498	42.2949	34.9546	25.6456
1974-10-16 00:00:00	64.1436	42.293	34.9579	25.6424
1974-10-17 00:00:00	64.1433	42.2913	34.9566	25.6441
1974-10-18 00:00:00	64.1429	42.2898	34.9543	25.6411
1974-10-19 00:00:00	64.1426	42.2887	34.9528	25.6385
1974-10-20 00:00:00	64.1353	42.288	34.9528	25.6408
1974-10-21 00:00:00	64.1349	42.2818	34.9584	25.6399
1974-10-22 00:00:00	64.1345	42.2821	34.964	25.6445
1974-10-23 00:00:00	64.1266	42.283	34.9688	25.6446
1974-10-24 00:00:00	64.1269	42.2844	34.976	25.6457
1974-10-25 00:00:00	64.1264	42.2864	34.9899	25.6535
1974-10-26 00:00:00	64.1258	42.289	35.006	25.6544
1974-10-27 00:00:00	64.118	42.2922	35.0188	25.6552
1974-10-28 00:00:00	64.1174	42.2957	35.0294	25.6655
1974-10-29 00:00:00	64.1167	42.3042	35.0371	25.6664
1974-10-30 00:00:00	64.1081	42.3082	35.0444	25.6742
1974-10-31 00:00:00	64.1081	42.3125	35.0506	25.6751
1974-11-01 00:00:00	64.1074	42.3167	35.056	25.6843
1974-11-02 00:00:00	64.1067	42.3273	35.06	25.6854
1974-11-03 00:00:00	64.0987	42.3314	35.064	25.6945
1974-11-04 00:00:00	64.098	42.3357	35.0683	25.696
1974-11-05 00:00:00	64.0972	42.3399	35.0682	25.705
1974-11-06 00:00:00	64.0875	42.3441	35.0704	25.7067
1974-11-07 00:00:00	64.0876	42.3482	35.0684	25.7157
1974-11-08 00:00:00	64.0868	42.3524	35.0678	25.718
1974-11-09 00:00:00	64.086	42.366	35.0707	25.728
1974-11-10 00:00:00	64.0784	42.37	35.0746	25.7297
1974-11-11 00:00:00	64.0781	42.3819	35.0816	25.7328
1974-11-12 00:00:00	64.0772	42.3853	35.0967	25.7429
1974-11-13 00:00:00	64.0711	42.3888	35.1218	25.7473
1974-11-14 00:00:00	64.0704	42.3922	35.1673	25.7521
1974-11-15 00:00:00	64.0653	42.404	35.2196	25.7565
1974-11-16 00:00:00	64.0645	42.4068	35.253	25.7667
1974-11-17 00:00:00	64.0638	42.4099	35.2903	25.7698
1974-11-18 00:00:00	64.063	42.4128	35.3376	25.7758
1974-11-19 00:00:00	64.0622	42.4235	35.396	25.7856
1974-11-20 00:00:00	64.0588	42.4261	35.4298	25.8289
1974-11-21 00:00:00	64.0565	42.4298	35.4414	25.8536
1974-11-22 00:00:00	64.0545	42.4444	35.4493	25.8848
1974-11-23 00:00:00	64.0527	42.463	35.4472	25.9255
1974-11-24 00:00:00	64.0511	42.4939	35.4439	25.9869
1974-11-25 00:00:00	64.0443	42.5801	35.4388	26.0354
1974-11-26 00:00:00	64.0435	42.6322	35.4393	26.1059
1974-11-27 00:00:00	64.043	42.6796	35.4459	26.1395
1974-11-28 00:00:00	64.0429	42.7409	35.453	26.173
1974-11-29 00:00:00	64.0439	42.8016	35.465	26.205
1974-11-30 00:00:00	64.0468	42.8686	35.4855	26.2194
1974-12-01 00:00:00	64.0557	42.8918	35.4987	26.2324
1974-12-02 00:00:00	64.0723	42.9178	35.5029	26.2444
1974-12-03 00:00:00	64.1033	42.9401	35.5036	26.2647
1974-12-04 00:00:00	64.1481	42.9602	35.5103	26.2767
1974-12-05 00:00:00	64.1918	42.9787	35.516	26.2886
1974-12-06 00:00:00	64.2605	43.0113	35.5181	26.3014
1974-12-07 00:00:00	64.284	43.0378	35.5239	26.3136
1974-12-08 00:00:00	64.309	43.0603	35.5314	26.3259
1974-12-09 00:00:00	64.3297	43.0786	35.5428	26.3376
1974-12-10 00:00:00	64.3525	43.0912	35.5511	26.3492
1974-12-11 00:00:00	64.3832	43.1014	35.5573	26.3615
1974-12-12 00:00:00	64.4093	43.1515	35.566	26.3735
1974-12-13 00:00:00	64.4288	43.1716	35.5706	26.3852
1974-12-14 00:00:00	64.4407	43.1897	35.5672	26.4047
1974-12-15 00:00:00	64.4472	43.2055	35.5662	26.416
1974-12-16 00:00:00	64.4885	43.2212	35.562	26.4271
1974-12-17 00:00:00	64.4998	43.2497	35.5642	26.4443
1974-12-18 00:00:00	64.5119	43.2703	35.5907	26.4551
1974-12-19 00:00:00	64.5242	43.2903	35.6253	26.466
1974-12-20 00:00:00	64.5354	43.3083	35.6377	26.4766
1974-12-21 00:00:00	64.5459	43.3232	35.6431	26.4872
1974-12-22 00:00:00	64.56	43.3741	35.6444	26.4981
1974-12-23 00:00:00	64.5807	43.4058	35.6411	26.5089
1974-12-24 00:00:00	64.604	43.4442	35.6405	26.5208
1974-12-25 00:00:00	64.6277	43.5021	35.6325	26.5384
1974-12-26 00:00:00	64.6476	43.5325	35.6349	26.5513
1974-12-27 00:00:00	64.6647	43.5977	35.6418	26.6027
1974-12-28 00:00:00	64.7285	43.6356	35.643	26.6186
1974-12-29 00:00:00	64.76	43.6737	35.6493	26.6401
1974-12-30 00:00:00	64.7904	43.7025	35.6461	26.6548
1974-12-31 00:00:00	64.8387	43.7602	35.6327	26.6761
1975-01-01 00:00:00	64.8863	43.7979	35.6345	26.6957
1975-01-02 00:00:00	64.9452	43.8356	35.6359	26.7119
1975-01-03 00:00:00	64.9661	43.8732	35.6227	26.7324
1975-01-04 00:00:00	64.9862	43.8852	35.6089	26.7463
1975-01-05 00:00:00	65.0035	43.8937	35.6039	26.7591
1975-01-06 00:00:00	65.0291	43.8929	35.6066	26.7715
1975-01-07 00:00:00	65.0598	43.9171	35.6026	26.7827
1975-01-08 00:00:00	65.0827	43.913	35.5978	26.7931
1975-01-09 00:00:00	65.0884	43.9106	35.6	26.8028
1975-01-10 00:00:00	65.088	43.9088	35.6014	26.8118
1975-01-11 00:00:00	65.1359	43.9071	35.6025	26.8207
1975-01-12 00:00:00	65.132	43.9109	35.6077	26.829
1975-01-13 00:00:00	65.1336	43.9113	35.6433	26.8384
1975-01-14 00:00:00	65.1338	43.9185	35.64	26.8474
1975-01-15 00:00:00	65.1324	43.9269	35.6464	26.8498
1975-01-16 00:00:00	65.1302	43.9353	35.6527	26.8585
1975-01-17 00:00:00	65.1245	43.9425	35.6486	26.8678
1975-01-18 00:00:00	65.1224	43.9507	35.6768	26.8781
1975-01-19 00:00:00	65.1209	43.9533	35.6821	26.8892
1975-01-20 00:00:00	65.1152	43.9637	35.6891	26.9015
1975-01-21 00:00:00	65.1093	43.9762	35.663	26.9135
1975-01-22 00:00:00	65.1035	43.9919	35.6435	26.9253
1975-01-23 00:00:00	65.1095	44.0046	35.6354	26.9383
1975-01-23 12:00:00	65.1066	44.0105	35.6671	26.9456
1975-01-24 00:00:00	65.1039	44.0143	35.7014	26.9535
1975-01-25 00:00:00	65.1053	44.0316	35.7324	26.9705
1975-01-26 00:00:00	65.1119	44.0613	35.7077	27.0057
1975-01-27 00:00:00	65.1158	44.0874	35.7155	27.0416
1975-01-28 00:00:00	65.1119	44.1098	35.6955	27.0738
1975-01-29 00:00:00	65.1177	44.1303	35.6953	27.1079
1975-01-30 00:00:00	65.1223	44.1508	35.7054	27.178
1975-01-31 00:00:00	65.1314	44.1693	35.6891	27.2222
1975-02-01 00:00:00	65.1398	44.1877	35.6763	27.2694
1975-02-02 00:00:00	65.1974	44.205	35.6787	27.3127
1975-02-03 00:00:00	65.2252	44.2216	35.6492	27.3531
1975-02-04 00:00:00	65.2524	44.2352	35.6317	27.381
1975-02-05 00:00:00	65.2937	44.2485	35.616	27.3988
1975-02-06 00:00:00	65.3373	44.2508	35.6013	27.4128
1975-02-07 00:00:00	65.3706	44.2514	35.5957	27.4236
1975-02-08 00:00:00	65.3918	44.2508	35.5886	27.4237
1975-02-09 00:00:00	65.4399	44.2495	35.5833	27.4209
1975-02-10 00:00:00	65.4527	44.2478	35.571	27.4149
1975-02-11 00:00:00	65.4625	44.2458	35.5737	27.4026
1975-02-12 00:00:00	65.4686	44.2439	35.5698	27.4013
1975-02-13 00:00:00	65.4685	44.242	35.5665	27.3952
1975-02-14 00:00:00	65.4714	44.2404	35.5646	27.3863
1975-02-15 00:00:00	65.4688	44.2304	35.5606	27.3764
1975-02-16 00:00:00	65.4655	44.229	35.5574	27.3459
1975-02-17 00:00:00	65.4618	44.2242	35.5556	27.3474
1975-02-18 00:00:00	65.4579	44.2225	35.5452	27.3403
1975-02-19 00:00:00	65.4537	44.2232	35.5647	27.3339
1975-02-20 00:00:00	65.4492	44.2246	35.5629	27.3258
1975-02-21 00:00:00	65.4451	44.227	35.5574	27.31
1975-02-22 00:00:00	65.4411	44.2205	35.5501	27.3044
1975-02-23 00:00:00	65.4373	44.2198	35.547	27.2987
1975-02-24 00:00:00	65.4336	44.2176	35.5462	27.2935
1975-02-25 00:00:00	65.4302	44.2173	35.5361	27.2878
1975-02-26 00:00:00	65.427	44.2168	35.5341	27.2812
1975-02-27 00:00:00	65.4189	44.21	35.5323	27.2736
1975-02-28 00:00:00	65.4165	44.2077	35.5311	27.2656
1975-03-01 00:00:00	65.4143	44.2068	35.5296	27.2308
1975-03-02 00:00:00	65.4058	44.2014	35.5295	27.2308
1975-03-03 00:00:00	65.4055	44.1987	35.5293	27.2307
1975-03-04 00:00:00	65.4053	44.1981	35.5557	27.2254
1975-03-05 00:00:00	65.3996	44.1985	35.5578	27.2251
1975-03-05 10:20:07	65.3944	44.1963	35.5737	27.2132
1975-03-05 17:50:11	65.3943	44.1966	35.5799	27.2129
1975-03-06 00:00:00	65.3866	44.1966	35.5836	27.2129
1975-03-06 12:00:00	65.3867	44.1977	35.6199	27.2127
1975-03-07 00:00:00	65.3874	44.202	35.6494	27.2045
1975-03-07 12:00:00	65.3877	44.206	35.6404	27.2061
1975-03-08 00:00:00	65.3882	44.2175	35.6308	27.207
1975-03-08 12:00:00	65.3884	44.2258	35.6215	27.207
1975-03-09 00:00:00	65.389	44.232	35.6162	27.2074
1975-03-10 00:00:00	65.3891	44.2471	35.5951	27.2062
1975-03-11 00:00:00	65.3909	44.2596	35.5836	27.2068
1975-03-12 00:00:00	65.3635	44.2634	35.5669	27.1983
1975-03-13 00:00:00	65.3637	44.2661	35.5554	27.1992
1975-03-14 00:00:00	65.3689	44.2683	35.5458	27.2001
1975-03-15 00:00:00	65.3745	44.262	35.5444	27.2013
1975-03-16 00:00:00	65.3799	44.2603	35.5405	27.2022
1975-03-17 00:00:00	65.3793	44.2597	35.5298	27.2031
1975-03-18 00:00:00	65.3852	44.2541	35.526	27.2035
1975-03-19 00:00:00	65.3912	44.2511	35.5176	27.2035
1975-03-20 00:00:00	65.3969	44.2495	35.5123	27.2032
1975-03-21 00:00:00	65.3951	44.2428	35.5006	27.2025
1975-03-22 00:00:00	65.4013	44.2389	35.4946	27.2014
1975-03-23 00:00:00	65.4064	44.2367	35.4798	27.1999
1975-03-24 00:00:00	65.4113	44.2294	35.4762	27.1803
1975-03-25 00:00:00	65.4086	44.2246	35.4801	27.1794
1975-03-26 00:00:00	65.4137	44.2222	35.4772	27.1773
1975-03-27 00:00:00	65.4178	44.2149	35.4773	27.1753
1975-03-28 00:00:00	65.4215	44.2126	35.4788	27.1731
1975-03-29 00:00:00	65.4173	44.2072	35.4845	27.1706
1975-03-30 00:00:00	65.4205	44.2055	35.4845	27.1619
1975-03-31 00:00:00	65.4233	44.2015	35.4848	27.1588
1975-04-01 00:00:00	65.4186	44.1995	35.4824	27.1502
1975-04-02 00:00:00	65.4215	44.195	35.4693	27.1468
1975-04-02 14:56:51	65.4095	44.1943	35.48	27.1389
1975-04-02 21:17:32	65.4127	44.1906	35.4859	27.1318
1975-04-03 00:00:00	65.4131	44.1902	35.4886	27.1314
1975-04-03 07:42:43	65.4139	44.189	35.4893	27.1302
1975-04-03 12:00:00	65.4146	44.1892	35.4894	27.1299
1975-04-03 21:22:26	65.4156	44.1879	35.4886	27.1286
1975-04-04 00:00:00	65.397	44.1886	35.4887	27.1286
1975-04-04 11:23:38	65.4023	44.1824	35.4881	27.1265
1975-04-04 18:26:03	65.4044	44.1839	35.488	27.1194
1975-04-05 00:00:00	65.4049	44.1826	35.4782	27.1182
1975-04-05 12:00:00	65.406	44.1808	35.5028	27.1162
1975-04-06 00:00:00	65.4078	44.1803	35.5155	27.1148
1975-04-06 05:15:48	65.4087	44.1808	35.5382	27.1144
1975-04-06 11:03:59	65.4091	44.18	35.5595	27.1138
1975-04-06 15:16:37	65.4097	44.18	35.5788	27.1137
1975-04-06 22:19:49	65.4102	44.1792	35.6084	27.1134
1975-04-07 00:00:00	65.4106	44.1693	35.6164	27.0635
1975-04-07 08:34:25	65.4111	44.1745	35.6126	27.0824
1975-04-07 16:50:29	65.4122	44.176	35.6055	27.0837
1975-04-08 00:00:00	65.4128	44.1771	35.5967	27.084
1975-04-08 11:29:22	65.4136	44.1792	35.5981	27.084
1975-04-08 18:29:17	65.4148	44.1848	35.5989	27.0848
1975-04-09 00:00:00	65.4049	44.1858	35.5955	27.0844
1975-04-09 12:00:00	65.406	44.1886	35.5946	27.0838
1975-04-10 00:00:00	65.4073	44.1936	35.5976	27.0842
1975-04-10 12:00:00	65.4081	44.2009	35.5996	27.0836
1975-04-11 00:00:00	65.4041	44.2052	35.6023	27.0831
1975-04-11 12:00:00	65.4047	44.2093	35.5859	27.082
1975-04-12 00:00:00	65.4056	44.2125	35.5832	27.081
1975-04-13 00:00:00	65.4058	44.214	35.564	27.102
1975-04-14 00:00:00	65.4073	44.2198	35.5548	27.0847
1975-04-15 00:00:00	65.4078	44.22	35.5525	27.0817
1975-04-15 12:00:00	65.4085	44.2178	35.576	27.0806
1975-04-16 00:00:00	65.4012	44.2177	35.6049	27.0804
1975-04-16 12:00:00	65.4013	44.2182	35.5878	27.0801
1975-04-17 00:00:00	65.4016	44.2204	35.5759	27.0799
1975-04-18 00:00:00	65.4022	44.2247	35.5603	27.1019
1975-04-19 00:00:00	65.4039	44.2341	35.5473	27.1015
1975-04-20 00:00:00	65.405	44.2361	35.538	27.1086
1975-04-21 00:00:00	65.4059	44.2363	35.5186	27.1079
1975-04-22 00:00:00	65.4009	44.2351	35.5152	27.1071
1975-04-23 00:00:00	65.402	44.2331	35.5118	27.1063
1975-04-24 00:00:00	65.403	44.227	35.5095	27.1053
1975-04-25 00:00:00	65.3976	44.2243	35.4931	27.1038
1975-04-26 00:00:00	65.399	44.2177	35.4755	27.1018
1975-04-27 00:00:00	65.4002	44.2088	35.4592	27.0996
1975-04-28 00:00:00	65.4014	44.2046	35.4512	27.097
1975-04-29 00:00:00	65.3964	44.1924	35.4416	27.0938
1975-04-30 00:00:00	65.3978	44.187	35.4359	27.0904
1975-04-30 12:34:09	65.3919	44.1688	35.45	27.0823
1975-04-30 13:47:38	65.3926	44.1728	35.4496	27.0454
1975-04-30 15:08:40	65.3929	44.175	35.45	27.03
