#Modfied: first line commented out and tabs replaced by commas.
#Mid-estuary - undredged velocity mag,Upstream - undredged velocity mag,Berth - undredged velocity mag,Inlet - undredged velocity mag,Mid-estuary - undredged water surface elevation,Upstream - undredged water surface elevation,Berth - undredged water surface elevation,Inlet - undredged water surface elevation,Mid-estuary - dredged velocity mag,Upstream - dredged velocity mag,Berth - dredged velocity mag,Inlet - dredged velocity mag,Mid-estuary - dredged water surface elevation,Upstream - dredged water surface elevation,Berth - dredged water surface elevation,Inlet - dredged water surface elevation,Mid-estuary - Delta vel magnitude,Upstream - Delta vel magnitude,Berth - Delta vel magnitude,Inlet - Delta vel magnitude,Mid-estuary - Delta water surf elevation,Upstream - Delta water surf elevation,Berth - Delta water surf elevation,Inlet - Delta water surf elevation
13.750, 0.599,13.750, 0.030,13.750, 0.300,13.750, 0.307,13.750, -0.249,13.750, -0.341,13.750, -0.203,13.750, -0.185,13.750, 0.603,13.750, 0.031,13.750, 0.168,13.750, 0.219,13.750, -0.237,13.750, -0.330,13.750, -0.190,13.750, -0.182,13.750, 0.004,13.750, 0.000,13.750, -0.132,13.750, -0.088,13.750, 0.012,13.750, 0.011,13.750, 0.013,13.750, 0.003
14.000, 0.644,14.000, 0.034,14.000, 0.319,14.000, 0.317,14.000, -0.134,14.000, -0.229,14.000, -0.086,14.000, -0.068,14.000, 0.646,14.000, 0.035,14.000, 0.181,14.000, 0.228,14.000, -0.122,14.000, -0.217,14.000, -0.073,14.000, -0.065,14.000, 0.002,14.000, 0.000,14.000, -0.138,14.000, -0.089,14.000, 0.012,14.000, 0.012,14.000, 0.013,14.000, 0.003
14.250, 0.666,14.250, 0.036,14.250, 0.331,14.250, 0.327,14.250, -0.018,14.250, -0.105,14.250, 0.032,14.250, 0.050,14.250, 0.666,14.250, 0.036,14.250, 0.190,14.250, 0.237,14.250, -0.006,14.250, -0.092,14.250, 0.045,14.250, 0.054,14.250, 0.000,14.250, -0.000,14.250, -0.140,14.250, -0.090,14.250, 0.012,14.250, 0.013,14.250, 0.013,14.250, 0.003
14.500, 0.676,14.500, 0.036,14.500, 0.338,14.500, 0.337,14.500, 0.108,14.500, 0.025,14.500, 0.157,14.500, 0.176,14.500, 0.675,14.500, 0.035,14.500, 0.197,14.500, 0.246,14.500, 0.121,14.500, 0.038,14.500, 0.171,14.500, 0.179,14.500, -0.001,14.500, -0.000,14.500, -0.141,14.500, -0.091,14.500, 0.012,14.500, 0.013,14.500, 0.014,14.500, 0.003
14.750, 0.673,14.750, 0.036,14.750, 0.337,14.750, 0.332,14.750, 0.238,14.750, 0.160,14.750, 0.285,14.750, 0.300,14.750, 0.669,14.750, 0.035,14.750, 0.198,14.750, 0.243,14.750, 0.250,14.750, 0.174,14.750, 0.297,14.750, 0.304,14.750, -0.004,14.750, -0.000,14.750, -0.139,14.750, -0.089,14.750, 0.012,14.750, 0.013,14.750, 0.012,14.750, 0.003
15.000, 0.643,15.000, 0.035,15.000, 0.322,15.000, 0.311,15.000, 0.361,15.000, 0.299,15.000, 0.401,15.000, 0.413,15.000, 0.635,15.000, 0.034,15.000, 0.190,15.000, 0.228,15.000, 0.371,15.000, 0.312,15.000, 0.411,15.000, 0.416,15.000, -0.008,15.000, -0.000,15.000, -0.132,15.000, -0.083,15.000, 0.010,15.000, 0.013,15.000, 0.011,15.000, 0.003
15.250, 0.584,15.250, 0.031,15.250, 0.295,15.250, 0.284,15.250, 0.474,15.250, 0.433,15.250, 0.506,15.250, 0.515,15.250, 0.573,15.250, 0.031,15.250, 0.175,15.250, 0.209,15.250, 0.483,15.250, 0.444,15.250, 0.514,15.250, 0.518,15.250, -0.011,15.250, -0.001,15.250, -0.120,15.250, -0.076,15.250, 0.008,15.250, 0.011,15.250, 0.009,15.250, 0.002
15.500, 0.511,15.500, 0.027,15.500, 0.261,15.500, 0.255,15.500, 0.582,15.500, 0.556,15.500, 0.604,15.500, 0.611,15.500, 0.499,15.500, 0.026,15.500, 0.155,15.500, 0.187,15.500, 0.588,15.500, 0.564,15.500, 0.611,15.500, 0.613,15.500, -0.012,15.500, -0.001,15.500, -0.106,15.500, -0.068,15.500, 0.006,15.500, 0.008,15.500, 0.007,15.500, 0.002
15.750, 0.435,15.750, 0.022,15.750, 0.225,15.750, 0.221,15.750, 0.680,15.750, 0.663,15.750, 0.696,15.750, 0.700,15.750, 0.423,15.750, 0.022,15.750, 0.134,15.750, 0.162,15.750, 0.684,15.750, 0.669,15.750, 0.700,15.750, 0.701,15.750, -0.012,15.750, -0.001,15.750, -0.091,15.750, -0.059,15.750, 0.004,15.750, 0.006,15.750, 0.004,15.750, 0.001
16.000, 0.363,16.000, 0.019,16.000, 0.190,16.000, 0.186,16.000, 0.766,16.000, 0.757,16.000, 0.776,16.000, 0.778,16.000, 0.352,16.000, 0.018,16.000, 0.113,16.000, 0.137,16.000, 0.768,16.000, 0.760,16.000, 0.779,16.000, 0.779,16.000, -0.010,16.000, -0.001,16.000, -0.076,16.000, -0.049,16.000, 0.003,16.000, 0.003,16.000, 0.003,16.000, 0.001
16.250, 0.303,16.250, 0.015,16.250, 0.161,16.250, 0.161,16.250, 0.842,16.250, 0.836,16.250, 0.850,16.250, 0.852,16.250, 0.297,16.250, 0.015,16.250, 0.097,16.250, 0.120,16.250, 0.844,16.250, 0.837,16.250, 0.852,16.250, 0.852,16.250, -0.006,16.250, -0.000,16.250, -0.064,16.250, -0.041,16.250, 0.002,16.250, 0.001,16.250, 0.002,16.250, 0.001
16.500, 0.265,16.500, 0.013,16.500, 0.142,16.500, 0.145,16.500, 0.914,16.500, 0.905,16.500, 0.920,16.500, 0.922,16.500, 0.263,16.500, 0.013,16.500, 0.087,16.500, 0.109,16.500, 0.915,16.500, 0.905,16.500, 0.922,16.500, 0.923,16.500, -0.002,16.500, -0.000,16.500, -0.055,16.500, -0.036,16.500, 0.001,16.500, 0.000,16.500, 0.002,16.500, 0.000
16.750, 0.237,16.750, 0.012,16.750, 0.127,16.750, 0.125,16.750, 0.976,16.750, 0.968,16.750, 0.981,16.750, 0.982,16.750, 0.237,16.750, 0.012,16.750, 0.079,16.750, 0.095,16.750, 0.976,16.750, 0.968,16.750, 0.982,16.750, 0.982,16.750, 0.000,16.750, 0.000,16.750, -0.048,16.750, -0.030,16.750, 0.001,16.750, 0.000,16.750, 0.001,16.750, 0.000
17.000, 0.190,17.000, 0.010,17.000, 0.101,17.000, 0.094,17.000, 1.020,17.000, 1.023,17.000, 1.022,17.000, 1.020,17.000, 0.190,17.000, 0.010,17.000, 0.063,17.000, 0.071,17.000, 1.020,17.000, 1.024,17.000, 1.022,17.000, 1.020,17.000, -0.000,17.000, 0.000,17.000, -0.039,17.000, -0.023,17.000, -0.000,17.000, 0.000,17.000, 0.000,17.000, 0.000
17.250, 0.118,17.250, 0.006,17.250, 0.064,17.250, 0.059,17.250, 1.049,17.250, 1.064,17.250, 1.046,17.250, 1.043,17.250, 0.116,17.250, 0.005,17.250, 0.039,17.250, 0.044,17.250, 1.048,17.250, 1.064,17.250, 1.046,17.250, 1.043,17.250, -0.002,17.250, -0.000,17.250, -0.025,17.250, -0.015,17.250, -0.001,17.250, 0.000,17.250, -0.000,17.250, -0.000
17.500, 0.048,17.500, 0.001,17.500, 0.028,17.500, 0.031,17.500, 1.068,17.500, 1.084,17.500, 1.065,17.500, 1.063,17.500, 0.045,17.500, 0.001,17.500, 0.016,17.500, 0.022,17.500, 1.068,17.500, 1.084,17.500, 1.065,17.500, 1.062,17.500, -0.003,17.500, -0.000,17.500, -0.012,17.500, -0.008,17.500, -0.001,17.500, -0.001,17.500, -0.001,17.500, -0.000
17.750, 0.002,17.750, 0.002,17.750, 0.003,17.750, 0.008,17.750, 1.080,17.750, 1.089,17.750, 1.078,17.750, 1.076,17.750, 0.001,17.750, 0.002,17.750, 0.001,17.750, 0.005,17.750, 1.079,17.750, 1.087,17.750, 1.077,17.750, 1.076,17.750, -0.002,17.750, 0.000,17.750, -0.002,17.750, -0.003,17.750, -0.001,17.750, -0.001,17.750, -0.001,17.750, -0.000
18.000, 0.018,18.000, 0.002,18.000, 0.009,18.000, 0.007,18.000, 1.082,18.000, 1.086,18.000, 1.081,18.000, 1.080,18.000, 0.017,18.000, 0.002,18.000, 0.006,18.000, 0.005,18.000, 1.082,18.000, 1.084,18.000, 1.081,18.000, 1.080,18.000, -0.001,18.000, -0.000,18.000, -0.004,18.000, -0.002,18.000, -0.001,18.000, -0.001,18.000, -0.000,18.000, -0.000
18.250, 0.028,18.250, 0.003,18.250, 0.016,18.250, 0.015,18.250, 1.077,18.250, 1.081,18.250, 1.076,18.250, 1.076,18.250, 0.025,18.250, 0.003,18.250, 0.009,18.250, 0.011,18.250, 1.077,18.250, 1.080,18.250, 1.076,18.250, 1.075,18.250, -0.002,18.250, -0.000,18.250, -0.007,18.250, -0.004,18.250, -0.000,18.250, -0.001,18.250, -0.000,18.250, -0.000
18.500, 0.043,18.500, 0.003,18.500, 0.024,18.500, 0.026,18.500, 1.066,18.500, 1.073,18.500, 1.064,18.500, 1.063,18.500, 0.041,18.500, 0.003,18.500, 0.014,18.500, 0.019,18.500, 1.065,18.500, 1.072,18.500, 1.064,18.500, 1.062,18.500, -0.002,18.500, -0.000,18.500, -0.010,18.500, -0.007,18.500, -0.000,18.500, -0.000,18.500, -0.000,18.500, -0.000
18.750, 0.068,18.750, 0.005,18.750, 0.038,18.750, 0.039,18.750, 1.048,18.750, 1.059,18.750, 1.046,18.750, 1.044,18.750, 0.068,18.750, 0.005,18.750, 0.023,18.750, 0.029,18.750, 1.048,18.750, 1.059,18.750, 1.045,18.750, 1.043,18.750, -0.000,18.750, -0.000,18.750, -0.015,18.750, -0.009,18.750, -0.001,18.750, 0.000,18.750, -0.001,18.750, -0.000
19.000, 0.096,19.000, 0.007,19.000, 0.053,19.000, 0.052,19.000, 1.026,19.000, 1.039,19.000, 1.023,19.000, 1.021,19.000, 0.097,19.000, 0.007,19.000, 0.033,19.000, 0.040,19.000, 1.025,19.000, 1.038,19.000, 1.022,19.000, 1.021,19.000, 0.002,19.000, 0.000,19.000, -0.021,19.000, -0.012,19.000, -0.001,19.000, -0.000,19.000, -0.001,19.000, -0.000
19.250, 0.132,19.250, 0.008,19.250, 0.074,19.250, 0.076,19.250, 0.992,19.250, 1.010,19.250, 0.988,19.250, 0.984,19.250, 0.135,19.250, 0.008,19.250, 0.046,19.250, 0.058,19.250, 0.991,19.250, 1.009,19.250, 0.987,19.250, 0.984,19.250, 0.003,19.250, 0.000,19.250, -0.029,19.250, -0.018,19.250, -0.001,19.250, -0.001,19.250, -0.001,19.250, -0.000
19.500, 0.192,19.500, 0.011,19.500, 0.108,19.500, 0.114,19.500, 0.939,19.500, 0.971,19.500, 0.933,19.500, 0.926,19.500, 0.197,19.500, 0.011,19.500, 0.067,19.500, 0.087,19.500, 0.936,19.500, 0.969,19.500, 0.931,19.500, 0.926,19.500, 0.004,19.500, 0.000,19.500, -0.042,19.500, -0.027,19.500, -0.003,19.500, -0.002,19.500, -0.002,19.500, -0.000
19.750, 0.268,19.750, 0.016,19.750, 0.148,19.750, 0.151,19.750, 0.870,19.750, 0.915,19.750, 0.862,19.750, 0.855,19.750, 0.273,19.750, 0.016,19.750, 0.090,19.750, 0.113,19.750, 0.866,19.750, 0.912,19.750, 0.860,19.750, 0.855,19.750, 0.005,19.750, 0.000,19.750, -0.058,19.750, -0.038,19.750, -0.004,19.750, -0.003,19.750, -0.002,19.750, 0.000
20.000, 0.328,20.000, 0.020,20.000, 0.178,20.000, 0.176,20.000, 0.795,20.000, 0.841,20.000, 0.788,20.000, 0.781,20.000, 0.332,20.000, 0.020,20.000, 0.107,20.000, 0.131,20.000, 0.791,20.000, 0.837,20.000, 0.786,20.000, 0.781,20.000, 0.004,20.000, 0.000,20.000, -0.071,20.000, -0.046,20.000, -0.004,20.000, -0.004,20.000, -0.002,20.000, 0.000
20.250, 0.359,20.250, 0.021,20.250, 0.193,20.250, 0.193,20.250, 0.716,20.250, 0.759,20.250, 0.710,20.250, 0.703,20.250, 0.360,20.250, 0.021,20.250, 0.115,20.250, 0.141,20.250, 0.711,20.250, 0.754,20.250, 0.708,20.250, 0.703,20.250, 0.002,20.250, 0.000,20.250, -0.078,20.250, -0.052,20.250, -0.004,20.250, -0.004,20.250, -0.002,20.250, 0.000
20.500, 0.375,20.500, 0.022,20.500, 0.201,20.500, 0.207,20.500, 0.629,20.500, 0.674,20.500, 0.623,20.500, 0.616,20.500, 0.376,20.500, 0.022,20.500, 0.119,20.500, 0.150,20.500, 0.625,20.500, 0.669,20.500, 0.621,20.500, 0.616,20.500, 0.001,20.500, 0.000,20.500, -0.082,20.500, -0.057,20.500, -0.005,20.500, -0.005,20.500, -0.002,20.500, 0.000
20.750, 0.397,20.750, 0.022,20.750, 0.212,20.750, 0.220,20.750, 0.536,20.750, 0.588,20.750, 0.529,20.750, 0.521,20.750, 0.398,20.750, 0.023,20.750, 0.125,20.750, 0.159,20.750, 0.531,20.750, 0.584,20.750, 0.527,20.750, 0.521,20.750, 0.002,20.750, 0.000,20.750, -0.088,20.750, -0.061,20.750, -0.005,20.750, -0.005,20.750, -0.002,20.750, 0.000
21.000, 0.427,21.000, 0.024,21.000, 0.227,21.000, 0.236,21.000, 0.439,21.000, 0.500,21.000, 0.430,21.000, 0.421,21.000, 0.430,21.000, 0.024,21.000, 0.133,21.000, 0.170,21.000, 0.433,21.000, 0.495,21.000, 0.427,21.000, 0.421,21.000, 0.003,21.000, 0.000,21.000, -0.094,21.000, -0.066,21.000, -0.006,21.000, -0.005,21.000, -0.003,21.000, 0.000
21.250, 0.471,21.250, 0.026,21.250, 0.250,21.250, 0.264,21.250, 0.332,21.250, 0.405,21.250, 0.320,21.250, 0.307,21.250, 0.478,21.250, 0.026,21.250, 0.145,21.250, 0.190,21.250, 0.324,21.250, 0.400,21.250, 0.316,21.250, 0.308,21.250, 0.006,21.250, 0.000,21.250, -0.104,21.250, -0.074,21.250, -0.008,21.250, -0.006,21.250, -0.004,21.250, 0.001
21.500, 0.534,21.500, 0.029,21.500, 0.281,21.500, 0.300,21.500, 0.211,21.500, 0.304,21.500, 0.196,21.500, 0.181,21.500, 0.544,21.500, 0.029,21.500, 0.162,21.500, 0.214,21.500, 0.201,21.500, 0.297,21.500, 0.191,21.500, 0.181,21.500, 0.010,21.500, 0.000,21.500, -0.118,21.500, -0.086,21.500, -0.010,21.500, -0.007,21.500, -0.005,21.500, 0.001
21.750, 0.593,21.750, 0.032,21.750, 0.306,21.750, 0.323,21.750, 0.086,21.750, 0.195,21.750, 0.069,21.750, 0.053,21.750, 0.605,21.750, 0.033,21.750, 0.175,21.750, 0.228,21.750, 0.074,21.750, 0.187,21.750, 0.063,21.750, 0.054,21.750, 0.011,21.750, 0.001,21.750, -0.131,21.750, -0.095,21.750, -0.012,21.750, -0.009,21.750, -0.006,21.750, 0.001
22.000, 0.621,22.000, 0.035,22.000, 0.314,22.000, 0.324,22.000, -0.031,22.000, 0.080,22.000, -0.047,22.000, -0.061,22.000, 0.630,22.000, 0.035,22.000, 0.177,22.000, 0.225,22.000, -0.043,22.000, 0.070,22.000, -0.053,22.000, -0.060,22.000, 0.009,22.000, 0.001,22.000, -0.138,22.000, -0.099,22.000, -0.013,22.000, -0.010,22.000, -0.005,22.000, 0.001
22.250, 0.610,22.250, 0.034,22.250, 0.306,22.250, 0.312,22.250, -0.134,22.250, -0.033,22.250, -0.150,22.250, -0.161,22.250, 0.615,22.250, 0.035,22.250, 0.169,22.250, 0.214,22.250, -0.146,22.250, -0.044,22.250, -0.155,22.250, -0.160,22.250, 0.005,22.250, 0.000,22.250, -0.137,22.250, -0.098,22.250, -0.012,22.250, -0.011,22.250, -0.005,22.250, 0.001
22.500, 0.582,22.500, 0.033,22.500, 0.292,22.500, 0.299,22.500, -0.230,22.500, -0.138,22.500, -0.245,22.500, -0.256,22.500, 0.583,22.500, 0.033,22.500, 0.158,22.500, 0.202,22.500, -0.241,22.500, -0.149,22.500, -0.249,22.500, -0.255,22.500, 0.002,22.500, 0.000,22.500, -0.134,22.500, -0.096,22.500, -0.011,22.500, -0.011,22.500, -0.005,22.500, 0.001
22.750, 0.550,22.750, 0.031,22.750, 0.277,22.750, 0.281,22.750, -0.319,22.750, -0.234,22.750, -0.333,22.750, -0.343,22.750, 0.550,22.750, 0.031,22.750, 0.147,22.750, 0.188,22.750, -0.330,22.750, -0.245,22.750, -0.338,22.750, -0.342,22.750, -0.001,22.750, -0.000,22.750, -0.129,22.750, -0.093,22.750, -0.011,22.750, -0.011,22.750, -0.005,22.750, 0.001
23.000, 0.516,23.000, 0.029,23.000, 0.259,23.000, 0.259,23.000, -0.399,23.000, -0.322,23.000, -0.412,23.000, -0.420,23.000, 0.513,23.000, 0.029,23.000, 0.136,23.000, 0.172,23.000, -0.409,23.000, -0.332,23.000, -0.416,23.000, -0.420,23.000, -0.003,23.000, -0.000,23.000, -0.124,23.000, -0.088,23.000, -0.009,23.000, -0.010,23.000, -0.004,23.000, 0.001
23.250, 0.489,23.250, 0.028,23.250, 0.247,23.250, 0.251,23.250, -0.475,23.250, -0.402,23.250, -0.488,23.250, -0.498,23.250, 0.486,23.250, 0.028,23.250, 0.128,23.250, 0.166,23.250, -0.484,23.250, -0.412,23.250, -0.492,23.250, -0.497,23.250, -0.002,23.250, -0.000,23.250, -0.119,23.250, -0.085,23.250, -0.009,23.250, -0.010,23.250, -0.004,23.250, 0.000
23.500, 0.479,23.500, 0.027,23.500, 0.243,23.500, 0.249,23.500, -0.551,23.500, -0.476,23.500, -0.565,23.500, -0.576,23.500, 0.479,23.500, 0.027,23.500, 0.125,23.500, 0.164,23.500, -0.561,23.500, -0.485,23.500, -0.570,23.500, -0.575,23.500, -0.000,23.500, -0.000,23.500, -0.119,23.500, -0.085,23.500, -0.010,23.500, -0.009,23.500, -0.005,23.500, 0.000
23.750, 0.463,23.750, 0.026,23.750, 0.232,23.750, 0.224,23.750, -0.619,23.750, -0.547,23.750, -0.631,23.750, -0.637,23.750, 0.461,23.750, 0.026,23.750, 0.117,23.750, 0.145,23.750, -0.627,23.750, -0.555,23.750, -0.635,23.750, -0.636,23.750, -0.002,23.750, 0.000,23.750, -0.115,23.750, -0.079,23.750, -0.008,23.750, -0.009,23.750, -0.003,23.750, 0.000
24.000, 0.397,24.000, 0.025,24.000, 0.193,24.000, 0.164,24.000, -0.658,24.000, -0.613,24.000, -0.664,24.000, -0.662,24.000, 0.387,24.000, 0.025,24.000, 0.094,24.000, 0.103,24.000, -0.662,24.000, -0.621,24.000, -0.664,24.000, -0.661,24.000, -0.010,24.000, -0.000,24.000, -0.098,24.000, -0.061,24.000, -0.004,24.000, -0.008,24.000, -0.001,24.000, 0.000
24.250, 0.266,24.250, 0.020,24.250, 0.126,24.250, 0.091,24.250, -0.666,24.250, -0.666,24.250, -0.663,24.250, -0.657,24.250, 0.247,24.250, 0.019,24.250, 0.059,24.250, 0.054,24.250, -0.666,24.250, -0.673,24.250, -0.661,24.250, -0.657,24.250, -0.019,24.250, -0.001,24.250, -0.068,24.250, -0.037,24.250, -0.000,24.250, -0.006,24.250, 0.001,24.250, 0.000
24.500, 0.101,24.500, 0.010,24.500, 0.048,24.500, 0.030,24.500, -0.659,24.500, -0.697,24.500, -0.650,24.500, -0.644,24.500, 0.076,24.500, 0.008,24.500, 0.018,24.500, 0.013,24.500, -0.657,24.500, -0.699,24.500, -0.648,24.500, -0.644,24.500, -0.025,24.500, -0.002,24.500, -0.030,24.500, -0.017,24.500, 0.002,24.500, -0.003,24.500, 0.002,24.500, 0.000
24.750, 0.070,24.750, 0.002,24.750, 0.038,24.750, 0.037,24.750, -0.647,24.750, -0.697,24.750, -0.635,24.750, -0.626,24.750, 0.096,24.750, 0.004,24.750, 0.025,24.750, 0.033,24.750, -0.643,24.750, -0.695,24.750, -0.632,24.750, -0.626,24.750, 0.026,24.750, 0.002,24.750, -0.012,24.750, -0.005,24.750, 0.003,24.750, 0.002,24.750, 0.003,24.750, 0.000
25.000, 0.206,25.000, 0.011,25.000, 0.107,25.000, 0.096,25.000, -0.625,25.000, -0.670,25.000, -0.611,25.000, -0.603,25.000, 0.224,25.000, 0.012,25.000, 0.058,25.000, 0.070,25.000, -0.621,25.000, -0.664,25.000, -0.607,25.000, -0.602,25.000, 0.018,25.000, 0.001,25.000, -0.049,25.000, -0.026,25.000, 0.005,25.000, 0.006,25.000, 0.004,25.000, 0.001
25.250, 0.293,25.250, 0.015,25.250, 0.151,25.250, 0.147,25.250, -0.586,25.250, -0.627,25.250, -0.570,25.250, -0.559,25.250, 0.300,25.250, 0.015,25.250, 0.079,25.250, 0.102,25.250, -0.581,25.250, -0.619,25.250, -0.564,25.250, -0.558,25.250, 0.007,25.250, 0.000,25.250, -0.072,25.250, -0.044,25.250, 0.006,25.250, 0.008,25.250, 0.006,25.250, 0.001
25.500, 0.367,25.500, 0.017,25.500, 0.190,25.500, 0.199,25.500, -0.523,25.500, -0.575,25.500, -0.500,25.500, -0.486,25.500, 0.369,25.500, 0.017,25.500, 0.100,25.500, 0.138,25.500, -0.516,25.500, -0.567,25.500, -0.492,25.500, -0.485,25.500, 0.003,25.500, -0.000,25.500, -0.090,25.500, -0.060,25.500, 0.008,25.500, 0.008,25.500, 0.008,25.500, 0.002
25.750, 0.446,25.750, 0.021,25.750, 0.228,25.750, 0.235,25.750, -0.441,25.750, -0.511,25.750, -0.411,25.750, -0.397,25.750, 0.448,25.750, 0.022,25.750, 0.122,25.750, 0.164,25.750, -0.432,25.750, -0.502,25.750, -0.402,25.750, -0.395,25.750, 0.002,25.750, 0.000,25.750, -0.105,25.750, -0.071,25.750, 0.009,25.750, 0.008,25.750, 0.009,25.750, 0.002
26.000, 0.509,26.000, 0.027,26.000, 0.255,26.000, 0.253,26.000, -0.355,26.000, -0.431,26.000, -0.320,26.000, -0.306,26.000, 0.510,26.000, 0.027,26.000, 0.139,26.000, 0.178,26.000, -0.346,26.000, -0.422,26.000, -0.310,26.000, -0.303,26.000, 0.002,26.000, 0.000,26.000, -0.116,26.000, -0.075,26.000, 0.009,26.000, 0.009,26.000, 0.010,26.000, 0.002
26.250, 0.547,26.250, 0.029,26.250, 0.274,26.250, 0.270,26.250, -0.265,26.250, -0.338,26.250, -0.227,26.250, -0.211,26.250, 0.549,26.250, 0.029,26.250, 0.152,26.250, 0.192,26.250, -0.255,26.250, -0.328,26.250, -0.216,26.250, -0.209,26.250, 0.002,26.250, 0.000,26.250, -0.122,26.250, -0.078,26.250, 0.010,26.250, 0.010,26.250, 0.010,26.250, 0.002
26.500, 0.577,26.500, 0.030,26.500, 0.289,26.500, 0.290,26.500, -0.163,26.500, -0.237,26.500, -0.123,26.500, -0.106,26.500, 0.579,26.500, 0.030,26.500, 0.163,26.500, 0.209,26.500, -0.153,26.500, -0.227,26.500, -0.111,26.500, -0.103,26.500, 0.002,26.500, 0.000,26.500, -0.126,26.500, -0.082,26.500, 0.011,26.500, 0.010,26.500, 0.011,26.500, 0.003
26.750, 0.600,26.750, 0.031,26.750, 0.301,26.750, 0.300,26.750, -0.052,26.750, -0.129,26.750, -0.011,26.750, 0.005,26.750, 0.601,26.750, 0.031,26.750, 0.172,26.750, 0.216,26.750, -0.042,26.750, -0.118,26.750, 0.001,26.750, 0.008,26.750, 0.001,26.750, 0.000,26.750, -0.129,26.750, -0.084,26.750, 0.011,26.750, 0.011,26.750, 0.011,26.750, 0.003
27.000, 0.607,27.000, 0.032,27.000, 0.304,27.000, 0.298,27.000, 0.058,27.000, -0.014,27.000, 0.099,27.000, 0.113,27.000, 0.606,27.000, 0.032,27.000, 0.175,27.000, 0.216,27.000, 0.069,27.000, -0.002,27.000, 0.110,27.000, 0.116,27.000, -0.001,27.000, 0.000,27.000, -0.129,27.000, -0.082,27.000, 0.010,27.000, 0.012,27.000, 0.011,27.000, 0.003
27.250, 0.603,27.250, 0.032,27.250, 0.304,27.250, 0.301,27.250, 0.172,27.250, 0.107,27.250, 0.211,27.250, 0.226,27.250, 0.600,27.250, 0.032,27.250, 0.177,27.250, 0.220,27.250, 0.182,27.250, 0.119,27.250, 0.221,27.250, 0.228,27.250, -0.003,27.250, -0.000,27.250, -0.127,27.250, -0.081,27.250, 0.010,27.250, 0.011,27.250, 0.011,27.250, 0.003
27.500, 0.599,27.500, 0.031,27.500, 0.303,27.500, 0.303,27.500, 0.292,27.500, 0.230,27.500, 0.330,27.500, 0.344,27.500, 0.595,27.500, 0.031,27.500, 0.179,27.500, 0.223,27.500, 0.302,27.500, 0.241,27.500, 0.340,27.500, 0.347,27.500, -0.004,27.500, -0.000,27.500, -0.125,27.500, -0.081,27.500, 0.010,27.500, 0.011,27.500, 0.010,27.500, 0.003
27.750, 0.580,27.750, 0.031,27.750, 0.293,27.750, 0.287,27.750, 0.410,27.750, 0.356,27.750, 0.443,27.750, 0.453,27.750, 0.573,27.750, 0.030,27.750, 0.174,27.750, 0.210,27.750, 0.418,27.750, 0.366,27.750, 0.452,27.750, 0.456,27.750, -0.007,27.750, -0.000,27.750, -0.120,27.750, -0.076,27.750, 0.008,27.750, 0.010,27.750, 0.009,27.750, 0.002
28.000, 0.518,28.000, 0.028,28.000, 0.262,28.000, 0.245,28.000, 0.508,28.000, 0.478,28.000, 0.532,28.000, 0.537,28.000, 0.508,28.000, 0.028,28.000, 0.155,28.000, 0.180,28.000, 0.514,28.000, 0.487,28.000, 0.538,28.000, 0.538,28.000, -0.010,28.000, -0.000,28.000, -0.107,28.000, -0.066,28.000, 0.006,28.000, 0.009,28.000, 0.006,28.000, 0.002
28.250, 0.406,28.250, 0.022,28.250, 0.208,28.250, 0.191,28.250, 0.584,28.250, 0.584,28.250, 0.595,28.250, 0.595,28.250, 0.393,28.250, 0.021,28.250, 0.121,28.250, 0.138,28.250, 0.588,28.250, 0.590,28.250, 0.598,28.250, 0.596,28.250, -0.014,28.250, -0.001,28.250, -0.086,28.250, -0.053,28.250, 0.003,28.250, 0.006,28.250, 0.003,28.250, 0.001
28.500, 0.273,28.500, 0.013,28.500, 0.143,28.500, 0.136,28.500, 0.644,28.500, 0.662,28.500, 0.646,28.500, 0.643,28.500, 0.258,28.500, 0.012,28.500, 0.082,28.500, 0.097,28.500, 0.645,28.500, 0.664,28.500, 0.647,28.500, 0.644,28.500, -0.015,28.500, -0.001,28.500, -0.061,28.500, -0.039,28.500, 0.001,28.500, 0.002,28.500, 0.001,28.500, 0.000
28.750, 0.157,28.750, 0.007,28.750, 0.085,28.750, 0.086,28.750, 0.690,28.750, 0.709,28.750, 0.688,28.750, 0.684,28.750, 0.144,28.750, 0.006,28.750, 0.047,28.750, 0.061,28.750, 0.689,28.750, 0.708,28.750, 0.687,28.750, 0.684,28.750, -0.013,28.750, -0.001,28.750, -0.038,28.750, -0.026,28.750, -0.001,28.750, -0.001,28.750, -0.000,28.750, 0.000
29.000, 0.084,29.000, 0.003,29.000, 0.047,29.000, 0.054,29.000, 0.724,29.000, 0.734,29.000, 0.722,29.000, 0.720,29.000, 0.078,29.000, 0.002,29.000, 0.027,29.000, 0.038,29.000, 0.723,29.000, 0.731,29.000, 0.721,29.000, 0.720,29.000, -0.005,29.000, -0.000,29.000, -0.021,29.000, -0.015,29.000, -0.001,29.000, -0.003,29.000, -0.001,29.000, -0.000
29.250, 0.070,29.250, 0.002,29.250, 0.041,29.250, 0.050,29.250, 0.755,29.250, 0.750,29.250, 0.757,29.250, 0.758,29.250, 0.074,29.250, 0.002,29.250, 0.026,29.250, 0.039,29.250, 0.754,29.250, 0.747,29.250, 0.757,29.250, 0.758,29.250, 0.004,29.250, 0.000,29.250, -0.015,29.250, -0.011,29.250, -0.001,29.250, -0.003,29.250, 0.000,29.250, 0.000
